code|lat|lng|storecd|name|addr|star
3315|37.498973|127.060172|1099|대치은마사거리|서울특별시 강남구 도곡로 457 (대치동)|pin_general
3370|37.522156|127.056449|1154|청담영동대로|서울특별시 강남구 영동대로 720 (청담동)|pin_general
3303|37.526283|127.029560|1084|압구정|서울특별시 강남구 압구정로30길 17 (신사동)|pin_general
3355|37.521852|127.022510|1159|신사가로수|서울특별시 강남구 가로수길 59 |pin_general
3366|37.525216|127.041827|1146|청담스타R|서울특별시 강남구 도산대로57길 24 (청담동)|pin_reserve
3346|37.492396|127.030910|1129|강남우성|서울특별시 강남구 강남대로 328 (역삼동)|pin_general
3171|37.52236449999999|127.03795430000002|991|학동사거리|서울특별시 강남구 도산대로 328 (논현동)|pin_general
3287|37.503331|127.058817|1062|대치사거리|서울특별시 강남구 삼성로 402 (대치동)|pin_general
3235|37.5075307|127.05742710000004|1038|포스코사거리|서울특별시 강남구 테헤란로 505 (삼성동) 화진빌딩|pin_general
3096|37.5191632|127.0286446|914|을지병원사거리|서울특별시 강남구 논현로 752 (논현동,구산빌딩)|pin_general
3048|37.5162021|127.0207428|863|신사역|서울특별시 강남구 도산대로 108 (논현동) 렉스타워|pin_general
3009|37.492167|127.057398|825|도곡역|서울특별시 강남구 남부순환로 2909 (대치동)|pin_general
9998|37.514887|127.035653|815|서울세관사거리|서울특별시 강남구 언주로 650 (논현동) 한국건설기술인협회|pin_general
9926|37.5236351|127.04686509999999|734|청담사거리|서울특별시 강남구 도산대로 458 (청담동) 리츠타워|pin_general
9883|37.496801|127.055055|687|한티역|서울특별시 강남구 도곡로 408, 디마크빌딩 101호 (대치동)|pin_general
9939|37.4941059|127.03299730000003|752|역삼초교사거리|서울특별시 강남구 역삼로 123 (역삼동)|pin_general
9933|37.513715|127.059245|744|코엑스몰|서울특별시 강남구 영동대로 513 (삼성동) 코엑스 O103호|pin_general
9861|37.5231593|127.02162499999997|672|가로수길|서울특별시 강남구 논현로175길 94, 1~2층 (신사동)|pin_general
9826|37.501623|127.039375|632|역삼대로|서울특별시 강남구 테헤란로 211, 한국고등교육재단빌딩 1층 (역삼동)|pin_general
9831|37.499721|127.033582|636|역삼포스코|서울특별시 강남구 테헤란로 134, P&S TOWER (역삼동)|pin_general
9824|37.50314|127.025546|630|강남대로|서울특별시 강남구 강남대로 456, 한석타워 2층 1-2호 (역삼동)|pin_general
9859|37.5243631|127.05155990000003|667|청담|서울특별시 강남구 도산대로 532, 인희빌딩 1층 (청담동)|pin_general
9835|37.5097863|127.05791339999996|643|삼성도심공항|서울특별시 강남구 테헤란로87길 33 (삼성동)|pin_general
9792|37.507794|127.06517|607|삼성교|서울특별시 강남구 영동대로86길 12, 동남유화빌딩 1층|pin_general
9301|37.51464884|127.0307302|251|학동역|서울특별시 강남구 논현로 704 (논현동)|pin_general
9263|37.49966175|127.0622171|200|대치|서울특별시 강남구 도곡로 511 (대치동)|pin_general
9262|37.50329211|127.0436409|199|기술센터|서울특별시 강남구 테헤란로 305, 한국기술센터 1층 (역삼동)|pin_general
9260|37.490298|127.054895|198|SSG마켓도곡R|서울특별시 강남구 언주로30길 57, 타워팰리스Ⅱ F 지하1층 (도곡동)|pin_reserve
9238|37.50703529|127.0555503|180|삼성|서울특별시 강남구 테헤란로 443, 애플트리타워 1층 (삼성동)|pin_general
9228|37.50377562|127.051196|170|선릉세화빌딩|서울특별시 강남구 테헤란로64길 18, 세화빌딩 1층 (대치동)|pin_general
9213|37.52674095|127.0281105|158|압구정역|서울특별시 강남구 압구정로 170, 관영빌딩 1층 지하1층 (신사동)|pin_general
9431|37.52680046|127.0347174|283|압구정로|서울특별시 강남구 압구정로42길 32 (신사동)|pin_general
9447|37.49592355|127.0388645|279|구역삼사거리|서울특별시 강남구 논현로 401 (역삼동)|pin_general
9316|37.50236693|127.0407|278|큰길타워|서울특별시 강남구 테헤란로 223, 큰길타워빌딩 (역삼동)|pin_general
9319|37.5165849|127.04124330000002|275|강남구청역|서울특별시 강남구 선릉로 669, 웰빙센터 1층 (논현동)|pin_general
9320|37.493554|127.061874|274|대치역|서울특별시 강남구 남부순환로 2936, 원플러스 상가107호 (대치동)|pin_general
9322|37.47781106|127.0451411|272|포이|서울특별시 강남구 논현로 88 (개포동)|pin_general
9358|37.49971982|127.0349084|19|아크플레이스|서울특별시 강남구 테헤란로 142 (역삼동)|pin_general
9351|37.49803646|127.0684943|3|학여울역|서울특별시 강남구 영동대로 215 (대치동)|pin_general
3170|37.51075489999999|127.04455970000003|989|선정릉역|서울특별시 강남구 봉은사로 407 (삼성동) 에프오빌딩|pin_general
9478|37.51354184|127.0527183|58|삼성현대힐|서울특별시 강남구 삼성로 605 (삼성동)|pin_general
9329|37.5018592|127.03727759999992|266|GS타워|서울특별시 강남구 논현로 508 (역삼동)|pin_general
9309|37.52405601|127.027915|259|압구정미소|서울특별시 강남구 논현로 841 (신사동)|pin_general
9308|37.50393894|127.0485135|258|선릉역|서울특별시 강남구 테헤란로 334, LG화재 빌딩 (역삼동)|pin_general
9365|37.48801132|127.1017508|37|수서|서울특별시 강남구 밤고개로1길 10 (수서동) 수서현대벤쳐빌 지하2층|pin_general
9678|37.515351|127.060109|484|코엑스사거리|서울특별시 강남구 영동대로 616 (삼성동)|pin_general
9663|37.492209|127.039389|471|역삼럭키|서울특별시 강남구 도곡로 183 (역삼동)|pin_general
9644|37.508032|127.035373|449|차병원사거리|서울특별시 강남구 봉은사로 213, 센트럴타워 (논현동)|pin_general
9594|37.5186549|127.05143870000006|407|청담공원|서울특별시 강남구 학동로 506 (삼성동)|pin_general
9598|37.528115|127.036441|394|신압구정|서울특별시 강남구 언주로174길 29 (신사동)|pin_general
9517|37.50898041|127.0403869|306|아크로힐스논현|서울특별시 강남구 봉은사로 304, 금강빌딩 1-2층 (역삼동)|pin_general
9525|37.488585|127.032415|321|뱅뱅사거리|서울특별시 강남구 강남대로 282 (도곡동)|pin_general
9692|37.4964557|127.02968850000002|497|강남비젼타워|서울특별시 강남구 테헤란로2길 27, 1층 101호 (역삼동)|pin_general
9514|37.50080096|127.0351577|300|역삼역|서울특별시 강남구 테헤란로 145, 우신빌딩 1층 (역삼동)|pin_general
9545|37.526549|127.040437|338|압구정로데오역|서울특별시 강남구 선릉로 836, 삼원빌딩 1,2층 (청담동)|pin_reserve
9521|37.502721|127.044308|316|르네상스사거리|서울특별시 강남구 테헤란로 306 (역삼동)|pin_general
9531|37.50576|127.057966|325|포스코|서울특별시 강남구 삼성로86길 7, 1층 (대치동)|pin_general
9752|37.505053|127.046577|565|선릉로|서울특별시 강남구 선릉로93길 22, 대흥빌딩 1층 (역삼동)|pin_general
9785|37.510015|127.063864|597|삼성역|서울특별시 강남구 테헤란로103길 9 (삼성동)|pin_general
9626|37.5115577|127.03226199999994|430|논현힐탑|서울특별시 강남구 논현로 648 (논현동)|pin_general
9629|37.51736229999999|127.02329570000006|433|도산가로수길|서울특별시 강남구 도산대로 134, 2층 (논현동)|pin_general
3333|37.618319|127.021072|1120|미아뉴타운|서울특별시 강북구 삼양로 161 (미아동)|pin_general
3144|37.6400354|127.0273766|971|강북구청사거리|서울특별시 강북구 도봉로 365 (수유동)|pin_general
3059|37.611809|127.0306971|872|미아사거리역|서울특별시 강북구 도봉로 32 (미아동)|pin_general
9304|37.6380167|127.02613500000007|254|수유역|서울특별시 강북구 도봉로 342 (번동)|pin_general
9700|37.626148|127.026578|509|미아역|서울특별시 강북구 도봉로 196 (미아동)|pin_general
3702|37.558509|126.835096|1547|발산역사거리|서울특별시 강서구 공항대로 248 (마곡동)|pin_general
3881|37.559611|126.826298|1625|마곡역|서울특별시 강서구 공항대로 168 (마곡동)|pin_general
3624|37.549501|126.835984|1383|우장산역|서울특별시 강서구 강서로 267 (내발산동)|pin_general
3585|37.5605261|126.833887|1396|마곡사이언스타워R|서울특별시 강서구 마곡동로 62 (마곡동)|pin_reserve
3480|37.574339|126.816415|1311|방화DT|서울특별시 강서구 방화대로 375 (방화동)|pin_generalDT
3504|37.56813|126.82614|1267|마곡나루역|서울특별시 강서구 마곡중앙로 161-17 (마곡동)|pin_general
3404|37.560487|126.829667|1217|마곡GMG|서울특별시 강서구 마곡중앙6로 16 (마곡동) 117,118,119,120호|pin_general
3418|37.561640|126.853327|1196|가양역|서울특별시 강서구 양천로 476 (등촌동)|pin_general
3257|37.535149|126.863232|1114|화곡DT|서울특별시 강서구 등촌로 57 (화곡동)|pin_generalDT
3312|37.566964|126.840731|1119|양천향교역|서울특별시 강서구 강서로 463 (마곡동)|pin_general
3081|37.5405115|126.8372413|909|화곡동|서울특별시 강서구 화곡로 142(화곡동)|pin_general
3083|37.5582043|126.84433919999992|898|등촌|서울특별시 강서구 공항대로 329 (등촌동)|pin_general
9894|37.547359|126.874436|703|염창역|서울특별시 강서구 공항대로 627 (염창동)|pin_general
9920|37.56033|126.839279|731|발산역|서울특별시 강서구 강서로 388 (등촌동) 그랜드마트|pin_general
9270|37.5578966|126.86229779999996|205|가양이마트|서울특별시 강서구 양천로 559, 가양이마트 1층 (가양동)|pin_general
9738|37.532303|126.846077|549|까치산역|서울특별시 강서구 강서로13길 3 (화곡동)|pin_general
3790|37.477946|126.961193|1546|낙성대역|서울특별시 관악구 남부순환로 1908 (봉천동)|pin_general
3729|37.479343|126.952780|1500|관악서울대입구R|서울특별시 관악구 관악로 158 (봉천동)|pin_reserve
3283|37.480935|126.908407|1292|신림DT|서울특별시 관악구 남부순환로 1419 (신림동)|pin_generalDT
3252|37.481599|126.952200|1143|서울대역|서울특별시 관악구 남부순환로 1817 (봉천동)|pin_general
3249|37.476169|126.965005|1094|낙성대DT|서울특별시 관악구 남부순환로 1948 (봉천동)|pin_generalDT
9921|37.47601|126.980997|733|사당|서울특별시 관악구 남부순환로 2082-25|pin_reserve
9829|37.491449|126.925432|639|보라매대교|서울특별시 관악구 보라매로3길 23, 대교빌딩 1층 (봉천동)|pin_general
9845|37.484768|126.930467|649|신림사거리|서울특별시 관악구 남부순환로 1619 (신림동)|pin_general
9490|37.48609493|126.9291602|24|신림|서울특별시 관악구 신림로 355-1 (신림동)|pin_general
9486|37.48385383|126.9301799|30|신림역포도몰|서울특별시 관악구 신림로 330, PODO MALL 1층 101 일부 (신림동)|pin_general
9660|37.48118|126.951324|468|서울대입구역|서울특별시 관악구 남부순환로 1812 (봉천동)|pin_general
3722|37.5415592|127.0711244|1544|건국대|서울특별시 광진구 능동로 117 (화양동)|pin_general
3656|37.551946|127.076404|1458|어린이대공원역|서울특별시 광진구 능동로243 |pin_general
3637|37.5505388|127.0898757|1414|아차산역|서울특별시 광진구 천호대로 676 |pin_general
3514|37.541129|127.095240|1278|올림픽대교북단|서울특별시 광진구 광나루로 608 (구의동)|pin_general
3101|37.5451984|127.0871587|921|구의DT|서울특별시 광진구 광나루로 519 (구의동)|pin_generalDT
3065|37.5371158|127.0825821|882|자양사거리|서울특별시 광진구 아차산로 355|pin_general
9948|37.556965|127.079032|761|군자역|서울특별시 광진구 천호대로 548 (군자동) 중앙빌딩|pin_general
9848|37.547442|127.105934|659|광나루|서울특별시 광진구 아차산로 607, 1,2층 (광장동)|pin_general
9397|37.538544|127.073009|139|건대스타시티|서울특별시 광진구 아차산로 262 (자양동)|pin_general
9359|37.5354769|127.06914619999998|21|자양|서울특별시 광진구 능동로 50 (자양동)|pin_general
9959|37.536155|127.093086|772|강변역|서울특별시 광진구 구의강변로 64 (구의동) 구의아크로리버|pin_general
9505|37.5406604|127.07072249999999|297|건대입구|서울특별시 광진구 능동로 107 (화양동)|pin_general
9676|37.53698|127.084015|488|구의역|서울특별시 광진구 아차산로 373 (구의동)|pin_general
9708|37.542518|127.099651|517|광장|서울특별시 광진구 아차산로 537-17 (광장동)|pin_general
9719|37.538466|127.071271|528|건국클래식|서울특별시 광진구 능동로 90 (자양동) 더 클래식500|pin_general
3948|37.537817|127.072597|1677|자양이마트|서울시 광진구 아차산로 272 스타시티 지하1층 일부|pin_general
3900|37.455983|126.895727|1637|금천구청역|서울특별시 금천구 시흥대로73길 67 엠타워 112,113,114,115호|pin_general
3639|37.48061318|126.8805702|1405|가산에스케이|서울특별시 금천구 가산디지털1로 171 (가산동)|pin_general
3443|37.471511|126.898775|1218|독산사거리|서울특별시 금천구 시흥대로 426 (독산동)|pin_general
3360|37.448624|126.903183|1184|금천시흥|서울특별시 금천구 시흥대로 164 (시흥동)|pin_general
3302|37.481324|126.883779|1076|가산디지털단지역|서울특별시 금천구 벚꽃로 298 (가산동)|pin_general
9965|37.46914|126.895246|778|금천독산|서울특별시 금천구 두산로 70 (독산동)|pin_general
9347|37.4798346|126.88249969999992|227|가산디지털|서울특별시 금천구 가산디지털1로 168 (가산동)|pin_general
9396|37.47730499|126.8876908|144|W-Mall|서울특별시 금천구 디지털로 188 (가산동)|pin_general
9742|37.478701|126.885076|555|마리오아울렛|서울특별시 금천구 벚꽃로 266 마리오아울렛3관|pin_general
9571|37.477221|126.883683|364|가산브이타워|서울특별시 금천구 가산디지털1로 128 (가산동)|pin_general
9546|37.4794491|126.88747680000006|340|가산그레이트|서울특별시 금천구 디지털로9길 32, 갑을그레이트밸리 1층 (가산동)|pin_general
3867|37.6295|127.0574|1616|월계역|서울특별시 노원구 초안산로2라길26 월계동(104,105,106호)|pin_general
3748|37.6277053|127.06149779999998|1475|월계트레이더스|서울특별시 노원구 마들로3길 15 |pin_general
3660|37.656776|127.066442 |1484|상계초교사거리|서울특별시 노원구 노원로 449 |pin_general
3456|37.6206884|127.0743116|1379|공릉DT|서울특별시 노원구 동일로 1015 (공릉동)|pin_generalDT
3438|37.660941|127.058008|1266|노원마들역|서울특별시 노원구 노원로 569 (상계동, 임광아파트)|pin_general
3380|37.626337|127.072252|1244|공릉역|서울특별시 노원구 동일로 1081 (공릉동)|pin_general
9438|37.65048737|127.0759861|120|은행사거리|서울특별시 노원구 중계로 217, 중흥빌딩 103,203호 (중계동)|pin_general
9723|37.654562|127.063617|540|노원KT|서울특별시 노원구 노해로 502, (주)KT 노원사옥 (상계동)|pin_general
9685|37.6231479|127.06070090000003|498|광운대|서울특별시 노원구 석계로 104 (월계동)|pin_general
9767|37.64817|127.062244|574|중계역|서울특별시 노원구 동일로 1339, 대한빌딩 (상계동)|pin_general
9784|37.654751|127.060034|596|노원역|서울특별시 노원구 동일로 1413, 1층 (상계동)|pin_general
9773|37.627155|127.062094|587|월계이마트|서울특별시 노원구 마들로3길 15 (월계동)|pin_general
3791|37.651645|127.046869|1511|창동이마트|서울특별시 도봉구 노해로65길 4 (창동)|pin_general
9891|37.648456|127.034783|698|쌍문역|서울특별시 도봉구 도봉로 480 (창동)|pin_general
3816|37.513068|126.946537|1553|노량진동|서울특별시 동작구 노량진로 190 (노량진동, 고려교육타워-어바니엘한강) 101호~105호|pin_general
3782|37.4841198|126.9725739|1533|남성역|서울특별시 동작구 사당로 219 (사당동)|pin_general
3796|37.5031936|126.9484581|1657|상도역|서울특별시 동작구 상도로37길 1 (상도1동)|pin_general
3568|37.49226212712864|126.92334570798292|1466|보라매공원R|서울특별시 동작구 보라매로5길 35 (신대방동, 파크스퀘어,보라매현대APT)|pin_reserve
3659|37.484414|126.980047|1439|이수자이|서울특별시 동작구 사당로 300 (사당동 이수자이)|pin_general
3581|37.513390|126.940879|1357|노량진역|서울특별시 동작구 노량진로 134 (노량진동)|pin_general
3500|37.499914|126.931766|1272|신대방삼거리역|서울특별시 동작구 상도로 102 (상도동)|pin_general
3250|37.506933|126.958125|1126|중앙대|서울특별시 동작구 흑석로 75-1 (흑석동)|pin_general
3205|37.4968346|126.95271230000003|1015|숭실대입구역|서울특별시 동작구 상도로 354 (상도동)|pin_general
9353|37.49538073|126.9548891|10|숭실대|서울특별시 동작구 사당로 4 (상도동)|pin_general
9511|37.47849216|126.9813456|307|사당역|서울특별시 동작구 동작대로 21, 양지빌딩 1-3층 (사당동)|pin_general
3804|37.551073|126.943096|1555|서강대프라자|서울특별시 마포구 백범로 35 (신수동)|pin_general
3752|37.579183|126.892315|1490|상암YTN|서울특별시 마포구 상암산로 76 (상암동)|pin_general
3655|37.541186|126.942209|1428|마포용강동|서울특별시 마포구 토정로 295 (용강동)|pin_general
3530|37.554636|126.92036|1322|홍대입구역사거리R|서울특별시 마포구 양화로 125 (서교동)|pin_reserve
3555|37.550800|126.953432|1335|마포경찰서후문|서울특별시 마포구 마포대로 173-14 (아현동)|pin_general
3426|37.545913|126.952956|1323|공덕|서울특별시 마포구 마포대로 130 (공덕동)|pin_general
3587|37.5509|126.9134|1366|합정폴리스R|서울특별시 마포구 양화로 45 (서교동, 메세나폴리스)|pin_reserve
3516|37.557491|126.925146|1285|홍대공항철도역|서울특별시 마포구 양화로 178 (동교동)|pin_general
3332|37.543876|126.947680|1123|마포염리|서울특별시 마포구 독막로 311 (염리동)|pin_general
3351|37.549377|126.931661|1157|서강광흥창역|서울특별시 마포구 서강로 69 (창전동)|pin_general
3214|37.549630|126.912999|1079|합정|서울특별시 마포구 월드컵로1길 14 (합정동) 마포한강푸르지오 110, 111, 112-2|pin_general
3330|37.548178|126.941576|1137|서강대흥역|서울특별시 마포구 백범로 89-5 (대흥동)|pin_general
3218|37.553376|126.918564|1031|서교동사거리|서울특별시 마포구 양화로 105 (서교동)|pin_general
3225|37.581470|126.888983|1069|상암사보이시티|서울특별시 마포구 월드컵북로54길 17 (상암동)|pin_general
3275|37.555137|126.934694|1067|신촌오거리|서울특별시 마포구 신촌로16길 10 (노고산동)|pin_general
3090|37.5763132|126.8892477|910|상암디지털큐브|서울특별시 마포구 상암산로 34|pin_general
3125|37.5474817|126.92321579999998|943|상수역|서울특별시 마포구 독막로 88 (상수동)|pin_general
3133|37.5424641|126.95057730000008|949|공덕오거리|서울특별시 마포구 마포대로 86 (도화동) 창강빌딩|pin_general
3056|37.551385|126.9169208|873|서교|서울특별시 마포구 양화로 78 (서교동) 서교빌딩 1층|pin_general
9983|37.5524584|126.9378262|793|서강대|서울특별시 마포구 백범로 23 (신수동)|pin_general
9987|37.581297|126.890908|803|상암MBC|서울특별시 마포구 성암로 267 (상암동)|pin_general
9872|37.557175|126.923654|680|홍대역|서울특별시 마포구 양화로 165, 상진빌딩 1층 (동교동)|pin_general
9837|37.556928|126.919819|644|동교|서울특별시 마포구 월드컵북로 22, 영준빌딩 1층 (동교동)|pin_general
9472|37.55218737|126.9555203|70|애오개역|서울특별시 마포구 마포대로 201, 마포트라팰리스II (아현동)|pin_general
9493|37.55328184|126.9248279|18|홍대갤러리|서울특별시 마포구 와우산로 101, 정명빌딩 (서교동)|pin_general
9419|37.577623|126.890684|88|상암DMC|서울특별시 마포구 월드컵북로 375, DMC이안오피스텔1단지 102호,202호 (상암동)|pin_general
9465|37.54043451|126.9463168|87|마포일진빌딩|서울특별시 마포구 마포대로 45, 일진빌딩 1층 (도화동)|pin_general
9417|37.54145556|126.948819|84|마포아크로|서울특별시 마포구 마포대로 68 (도화동) 마포아크로타워|pin_general
9602|37.550266|126.923179|397|홍대삼거리|서울특별시 마포구 와우산로 64 (상수동)|pin_general
9565|37.555829|126.910637|358|망원역|서울특별시 마포구 월드컵로 74 (서교동)|pin_general
9667|37.542421|126.953341|472|마포이마트|서울특별시 마포구 백범로 212 (신공덕동) 마포이마트|pin_general
9734|37.551004|126.913848|546|합정메세나몰|서울특별시 마포구 양화로 45 (서교동, 메세나폴리스)|pin_general
3778|37.5749841|126.9164441|1510|가재울뉴타운|서울특별시 서대문구 가재울미래로 2 |pin_general
3942|37.577386|126.920815|1656|남가좌사거리|서울특별시 서대문구 거북골로 84 (남가좌동, DMC에코자이104동)|pin_general
3529|37.556167|126.934673|1293|신촌역|서울특별시 서대문구 신촌로 73 (창천동)|pin_general
3372|37.566702|126.930475|1178|연희동|서울특별시 서대문구 연희로 97 (연희동)|pin_general
3430|37.558421|126.956349|1231|아현역|서울특별시 서대문구 신촌로35길 10 (북아현동, E편한세상신촌 4단지)|pin_general
